sample_token,sequence_id,track_id,public_track_id,timestamp_us,bucket,target_ttc_s,causal_prediction_ttc_s,release_prediction_ttc_s,causal_mid_per_sample,release_mid_per_sample,causal_minus_release_mid,matched_prediction_ttc_s,matched_mid_per_sample,causal_minus_matched_mid
DGqicHUGWb_000664_3261900000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3261900000,crucial,1.543629509918149,-20.788801193237305,2.506031506293673,717.7478236549003,262.54316234288575,455.2046613120146,2.3991341590881348,244.0072689454526,473.74055470944774
pBqGOb2vYq_003828_1617900000,pBqGOb2vYq,pBqGOb2vYq_003828,pBqGOb2vYq_003828,1617900000,crucial,1.5374760286706515,-22.158849716186523,1.5728828731798528,717.5602879600443,15.647695973228238,701.9125919868161,1.235131025314331,171.7566112267832,545.8036767332611
qoohcdtLDH_003726_5577600000,qoohcdtLDH,qoohcdtLDH_003726,qoohcdtLDH_003726,5577600000,crucial,1.7022873874326316,-8.89371395111084,2.405981816674015,717.2179708181314,180.8911977652558,536.3267730528756,2.743450880050659,234.09285092065858,483.12511989747287
qoohcdtLDH_001135_5447300000,qoohcdtLDH,qoohcdtLDH_001135,qoohcdtLDH_001135,5447300000,crucial,1.5085337382377233,-37.16426849365234,1.902137989347634,712.7602640568641,145.84104253096245,566.9192215259017,1.319031000137329,102.52211817172646,610.2381458851377
pBqGOb2vYq_002823_1589700000,pBqGOb2vYq,pBqGOb2vYq_002823,pBqGOb2vYq_002823,1589700000,crucial,1.338616700930527,15.326284408569336,2.9427518402911055,710.9545708809732,430.68972086597245,280.2648500150007,1.2639498710632324,47.807788084735236,663.146782796238
DGqicHUGWb_000769_3305800000,DGqicHUGWb,DGqicHUGWb_000769,DGqicHUGWb_000769,3305800000,crucial,2.329431588242186,-3.625460624694824,7.564657907961813,710.8677716301202,305.7010241386625,405.16674749145767,3.778507709503174,170.5563483429735,540.3114232871467
qoohcdtLDH_001784_5566500000,qoohcdtLDH,qoohcdtLDH_001784,qoohcdtLDH_001784,5566500000,crucial,1.4197945244128476,45.65174102783203,2.2936229648014876,708.4319925827089,284.5794954564816,423.85249712622726,1.3201643228530884,57.34576454624538,651.0862280364635
DGqicHUGWb_000063_3126900000,DGqicHUGWb,DGqicHUGWb_000063,DGqicHUGWb_000063,3126900000,crucial,1.3912607288640633,23.900819778442383,3.8438846484725335,703.9855078948577,482.31550917155334,221.6699987233044,3.5149810314178467,457.29094672138814,246.6945611734696
DGqicHUGWb_000201_3191200000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3191200000,crucial,1.7017027371382554,-10.49256420135498,4.83891696214357,700.4751530851191,396.7977884404627,303.67736464465645,4.140181541442871,361.12075278751325,339.3544002976059
pBqGOb2vYq_002849_1578400000,pBqGOb2vYq,pBqGOb2vYq_002849,pBqGOb2vYq_002849,1578400000,crucial,1.7333814739242646,-9.68066692352295,4.726839847473792,696.9859844376135,380.3894596284143,316.59652480919925,1.9074686765670776,55.72002461828297,641.2659598193305
pBqGOb2vYq_002438_1579500000,pBqGOb2vYq,pBqGOb2vYq_002438,pBqGOb2vYq_002438,1579500000,crucial,1.6777879157590996,-13.242290496826172,2.766401881064551,689.7558960398837,246.34833806206132,443.4075579778224,1.5035489797592163,73.71889327481507,616.0370027650687
DGqicHUGWb_000398_3209700000,DGqicHUGWb,DGqicHUGWb_000398,DGqicHUGWb_000398,3209700000,crucial,1.5630598206706328,-36.99757766723633,1.5136622525324568,688.1454688878675,22.330544660267986,665.8149242275996,2.1427581310272217,183.22387691128898,504.92159197657855
DGqicHUGWb_000000_3095000000,DGqicHUGWb,DGqicHUGWb_000000,DGqicHUGWb_000000,3095000000,crucial,1.445854134823672,34.63259506225586,1.7076935972506633,687.7975771311294,113.28304785698899,574.5145292741404,2.7563865184783936,347.1754578399277,340.6221192912017
pBqGOb2vYq_001293_1557300000,pBqGOb2vYq,pBqGOb2vYq_001293,pBqGOb2vYq_001293,1557300000,crucial,1.6818229988641993,-13.737642288208008,2.5463547474143446,685.5324824863828,212.36577566089335,473.1667068254895,3.7431514263153076,342.215443631715,343.3170388546678
DGqicHUGWb_000135_3176400000,DGqicHUGWb,DGqicHUGWb_000135,DGqicHUGWb_000135,3176400000,crucial,1.4105513669956187,19.04679679870605,1.9272650815217383,682.6867136299704,202.51145155704197,480.1752620729285,1.3901232481002808,11.21927060659833,671.4674430233721
pBqGOb2vYq_001870_1569000000,pBqGOb2vYq,pBqGOb2vYq_001870,pBqGOb2vYq_001870,1569000000,crucial,1.8286747041219622,-8.414278030395508,4.6076259303203635,680.509452824057,342.94323018080377,337.56622264325324,1.6763889789581299,52.68836630545365,627.8210865186034
DGqicHUGWb_000681_3269600000,DGqicHUGWb,DGqicHUGWb_000681,DGqicHUGWb_000681,3269600000,crucial,1.6544294006858913,-17.99656105041504,1.4995196104501778,678.8887910461962,66.68111782352173,612.2076732226744,3.665604829788208,346.8798987390233,332.00889230717286
pBqGOb2vYq_001065_1553800000,pBqGOb2vYq,pBqGOb2vYq_001065,pBqGOb2vYq_001065,1553800000,crucial,1.8569642408716214,-8.042351722717285,2.66384567168857,677.1307363599354,170.93096014494122,506.19977621499424,1.8712042570114136,4.330442979479654,672.8002933804557
pBqGOb2vYq_007997_1761600000,pBqGOb2vYq,pBqGOb2vYq_007997,pBqGOb2vYq_007997,1761600000,crucial,1.4558948312966236,26.229387283325195,2.226596080063304,673.3928369862846,252.07706581134033,421.31577117494425,1.6461193561553955,84.86625355746582,588.5265834288188
DGqicHUGWb_000664_3261800000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3261800000,crucial,1.6503649150100934,-21.16407966613769,3.570148230843924,672.1995103812172,340.9628650588892,331.23664532232806,2.1692862510681152,153.11636493073607,519.0831454504812
DGqicHUGWb_000063_3126800000,DGqicHUGWb,DGqicHUGWb_000063,DGqicHUGWb_000063,3126800000,crucial,1.4668538593680784,29.403377532958984,3.7678161105687136,672.0146328959005,437.09096676497904,234.92366613092145,3.7932701110839844,438.92030916930486,233.09432372659563
pBqGOb2vYq_002464_1624600000,pBqGOb2vYq,pBqGOb2vYq_002464,pBqGOb2vYq_002464,1624600000,crucial,1.4578638613344874,23.538429260253903,1.33708241708059,668.0205911952647,66.74740808638808,601.2731831088767,1.227698802947998,139.0294548014273,528.9911363938375
qoohcdtLDH_001784_5566300000,qoohcdtLDH,qoohcdtLDH_001784,qoohcdtLDH_001784,5566300000,crucial,1.6205181722764321,-33.939796447753906,1.944311851147828,666.3683947052646,108.92895033029801,557.4394443749666,1.3491063117980957,133.19258970450525,533.1758050007593
pBqGOb2vYq_002823_1589600000,pBqGOb2vYq,pBqGOb2vYq_002823,pBqGOb2vYq_002823,1589600000,crucial,1.4373380073886357,17.29505157470703,3.2936295386214796,663.1293918292093,412.79616831167766,250.33322351753168,1.2066493034362793,143.98822832119822,519.1411635080111
DGqicHUGWb_000024_3150200000,DGqicHUGWb,DGqicHUGWb_000024,DGqicHUGWb_000024,3150200000,crucial,1.6307958047335283,-36.2060775756836,2.2504431264875104,660.3854545766654,178.2716975978804,482.11375697878503,2.667924642562866,250.7754330746534,409.61002150201205
pBqGOb2vYq_000697_1564400000,pBqGOb2vYq,pBqGOb2vYq_000697,pBqGOb2vYq_000697,1564400000,crucial,1.398600508022097,11.922966957092283,1.5839985723803192,657.624028405403,89.72737844102255,567.8966499643805,1.0371087789535522,272.0778494126948,385.54617899270824
pBqGOb2vYq_000815_1569500000,pBqGOb2vYq,pBqGOb2vYq_000815,pBqGOb2vYq_000815,1569500000,crucial,1.483042329271692,24.62547492980957,2.5021057955742876,657.4084371924462,290.23018607563824,367.1782511168079,1.8962963819503784,156.3421509991514,501.0662861932948
pBqGOb2vYq_001870_1569300000,pBqGOb2vYq,pBqGOb2vYq_001870,pBqGOb2vYq_001870,1569300000,crucial,1.4992571607928442,27.409523010253903,5.093464976411845,653.7322438469595,491.9997488568159,161.73249499014355,3.26621675491333,379.3332594862965,274.39898436066295
pBqGOb2vYq_001497_1568300000,pBqGOb2vYq,pBqGOb2vYq_001497,pBqGOb2vYq_001497,1568300000,crucial,1.9252638743567723,-8.330126762390137,2.4815155982121984,652.7160598310028,122.06059816857274,530.6554616624301,3.28863787651062,224.58838560414986,428.12767422685295
qoohcdtLDH_001784_5566400000,qoohcdtLDH,qoohcdtLDH_001784,qoohcdtLDH_001784,5566400000,crucial,1.5242564688047113,38.48444747924805,2.380181347150257,652.5499434348847,249.35125417443007,403.19868926045456,1.3917053937911987,67.09712691227082,585.4528165226138
DGqicHUGWb_000201_3191100000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3191100000,crucial,1.7908225563047198,-13.920514106750488,6.650511812518975,646.178760106208,423.09282646842735,223.0859336377806,3.8886196613311768,314.07408219883195,332.104677907376
qoohcdtLDH_001426_5576000000,qoohcdtLDH,qoohcdtLDH_001426,qoohcdtLDH_001426,5576000000,crucial,1.6584353069890552,-41.71754837036133,1.9229583024187549,645.864665243853,87.88101748866302,557.98364775519,3.551259756088257,336.2917180863534,309.5729471574996
pBqGOb2vYq_001293_1557500000,pBqGOb2vYq,pBqGOb2vYq_001293,pBqGOb2vYq_001293,1557500000,crucial,1.5006625273959542,22.765316009521484,1.8835715492427987,645.5901384016672,144.0944450753171,501.4956933263501,2.4506561756134033,273.0003435633041,372.5897948383631
DGqicHUGWb_000135_3176100000,DGqicHUGWb,DGqicHUGWb_000135,DGqicHUGWb_000135,3176100000,crucial,1.6935277547094412,-31.00592422485352,1.8570638058019893,640.8351026423327,55.109922788048465,585.7251798542842,1.9468706846237183,81.32888530655698,559.5062173357757
pBqGOb2vYq_007997_1761500000,pBqGOb2vYq,pBqGOb2vYq_007997,pBqGOb2vYq_007997,1761500000,crucial,1.5596764519091684,42.38799285888672,1.9585822166704527,639.0164839906556,138.5668956117341,500.4495883789215,1.4204028844833374,67.4005304369614,571.6159535536942
qoohcdtLDH_001426_5575800000,qoohcdtLDH,qoohcdtLDH_001426,qoohcdtLDH_001426,5575800000,crucial,1.8456726722715329,-13.02701473236084,2.1587668467467083,633.5087863642003,82.73867235495807,550.7701140092422,3.1788878440856934,237.40877283641473,396.10001352778556
qoohcdtLDH_001426_5575900000,qoohcdtLDH,qoohcdtLDH_001426,qoohcdtLDH_001426,5575900000,crucial,1.749593994857895,-25.22069931030273,2.05760961317267,628.1172139925093,90.33780914102188,537.7794048514874,3.593336582183838,306.30703462560723,321.81017936690205
qoohcdtLDH_001707_5596400000,qoohcdtLDH,qoohcdtLDH_001707,qoohcdtLDH_001707,5596400000,crucial,1.5109223545183579,17.16004180908203,1.461437979808493,626.3211477118248,24.027369439103968,602.2937782727208,2.3936710357666016,258.02073156911206,368.3004161427127
